clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
26,0.5352112676056338,1.1875,0.13577380952380952,0.49760765550239233,2,4,82,0.25,llm_baseline
30,0.42567567567567566,1.1875,0.16610119047619049,0.48847926267281105,2,4,83,0.2,llm_baseline
26,0.52,1.1625,0.1798363095238095,0.5158371040723982,1,4,84,0.325,llm_baseline
26,0.5816993464052288,1.1125,0.15720238095238095,0.48,2,4,85,0.25,llm_baseline
29,0.506578947368421,1.175,0.16633928571428572,0.5067264573991032,1,4,86,0.3,llm_baseline
30,0.4855072463768116,1.2,0.21708333333333335,0.5,7,4,87,0.3,llm_baseline
27,0.5194805194805194,1.1375,0.16510416666666666,0.47555555555555556,2,4,88,0.175,llm_baseline
24,0.46405228758169936,1.2125,0.19534226190476192,0.48660714285714285,4,4,89,0.32499999999999996,llm_baseline
23,0.5526315789473685,1.1125,0.17517857142857146,0.5181818181818182,3,4,90,0.17500000000000002,llm_baseline
29,0.5273972602739726,1.0875,0.13229166666666664,0.42857142857142855,0,4,91,0.175,llm_baseline
37,0.41139240506329117,1.1375,0.14197916666666666,0.4823008849557522,1,4,92,0.27499999999999997,llm_baseline
27,0.4807692307692308,1.1875,0.17924107142857143,0.511520737327189,2,4,93,0.25,llm_baseline
18,0.47297297297297297,1.3125,0.19375,0.5662100456621004,7,4,94,0.4000000000000001,llm_baseline
31,0.4533333333333333,1.175,0.15788690476190476,0.4429223744292237,4,4,95,0.15000000000000002,llm_baseline
35,0.44666666666666666,1.125,0.15345238095238095,0.43661971830985913,2,4,96,0.19999999999999998,llm_baseline
29,0.4407894736842105,1.175,0.18572916666666667,0.547945205479452,7,4,97,0.19999999999999998,llm_baseline
27,0.49333333333333335,1.1625,0.18700892857142856,0.5159817351598174,5,4,98,0.275,llm_baseline
31,0.48299319727891155,1.125,0.15889880952380953,0.4681818181818182,1,4,99,0.15000000000000002,llm_baseline
23,0.5569620253164557,1.15,0.18111607142857142,0.5136363636363637,5,4,0,0.2,race_white_black
28,0.547945205479452,1.1875,0.1887797619047619,0.47641509433962265,7,4,1,0.22499999999999998,race_white_black
28,0.6164383561643836,1.1125,0.16056547619047618,0.4883720930232558,4,4,2,0.125,race_white_black
29,0.5384615384615384,1.0875,0.16328869047619046,0.45454545454545453,2,4,3,0.25,race_white_black
22,0.5422535211267606,1.1875,0.1806547619047619,0.4881516587677725,3,4,4,0.27499999999999997,race_white_black
25,0.5472972972972973,1.1375,0.1715625,0.5046296296296297,3,4,5,0.25,race_white_black
25,0.6099290780141844,1.15,0.15808035714285715,0.4811320754716981,4,4,6,0.22499999999999998,race_white_black
20,0.47651006711409394,1.2625,0.19305059523809526,0.5401785714285714,6,4,7,0.35,race_white_black
26,0.6,1.1,0.1830654761904762,0.47685185185185186,3,4,8,0.15000000000000002,race_white_black
24,0.538961038961039,1.1375,0.17092261904761905,0.4909090909090909,3,4,9,0.225,race_white_black
25,0.5163398692810458,1.175,0.1717450271247739,0.5114155251141552,2,4,10,0.22499999999999998,race_white_black
28,0.52,1.125,0.14668154761904764,0.4818181818181818,1,4,11,0.17500000000000002,race_white_black
19,0.5328947368421053,1.3125,0.21247023809523807,0.5426008968609866,7,4,12,0.275,race_white_black
33,0.4012738853503185,1.15,0.1446577380952381,0.4845814977973568,2,4,13,0.175,race_white_black
26,0.506578947368421,1.2125,0.19358630952380954,0.5046296296296297,5,4,14,0.32500000000000007,race_white_black
22,0.5394736842105263,1.225,0.16642857142857143,0.5114155251141552,4,4,15,0.325,race_white_black
34,0.4722222222222222,1.1125,0.16861607142857143,0.47417840375586856,1,4,16,0.30000000000000004,race_white_black
35,0.5211267605633803,1.15,0.16339285714285717,0.4722222222222222,2,4,17,0.125,race_white_black
30,0.44,1.1875,0.20714285714285713,0.4885844748858447,5,4,18,0.24999999999999997,race_white_black
26,0.4967741935483871,1.1875,0.19492559523809522,0.5176991150442478,3,4,19,0.22500000000000003,race_white_black
26,0.4863013698630137,1.25,0.21348214285714287,0.5046296296296297,10,4,20,0.35,race_white_black
35,0.4838709677419355,1.075,0.1519047619047619,0.42272727272727273,2,4,21,0.2,race_white_black
27,0.5,1.1875,0.1604315476190476,0.5288461538461539,3,4,22,0.3,race_white_black
25,0.5337837837837838,1.1375,0.1660714285714286,0.47368421052631576,2,4,23,0.19999999999999998,race_white_black
