clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
27,0.5159235668789809,1.1,0.1560714285714285,0.4557522123893805,0,4,50,,ethnic_asian_hispanic
22,0.5342465753424658,1.175,0.1882142857142857,0.5314009661835749,1,4,51,,ethnic_asian_hispanic
24,0.5526315789473685,1.15,0.1841815476190476,0.5113122171945701,1,4,52,,ethnic_asian_hispanic
35,0.4868421052631579,1.05,0.1454166666666666,0.4444444444444444,0,4,53,,ethnic_asian_hispanic
24,0.4645161290322581,1.2375,0.1849255952380952,0.536036036036036,5,4,54,,ethnic_asian_hispanic
34,0.4482758620689655,1.175,0.2004910714285714,0.4930232558139535,3,4,55,,ethnic_asian_hispanic
30,0.4407894736842105,1.1625,0.1734821428571428,0.5135135135135135,3,4,56,,ethnic_asian_hispanic
29,0.543046357615894,1.1,0.178887884267631,0.4629629629629629,4,4,57,,ethnic_asian_hispanic
23,0.54,1.1875,0.1703125,0.5345622119815668,4,4,58,,ethnic_asian_hispanic
22,0.5298013245033113,1.15,0.1800744047619047,0.4744186046511628,2,4,59,,ethnic_asian_hispanic
33,0.4662162162162162,1.125,0.1792113095238095,0.4697674418604651,1,4,60,,ethnic_asian_hispanic
28,0.5069444444444444,1.125,0.1913690476190476,0.4449760765550239,1,4,61,,ethnic_asian_hispanic
34,0.4093959731543624,1.3,0.1740773809523809,0.509009009009009,8,4,62,,ethnic_asian_hispanic
29,0.5,1.2125,0.1968898809523809,0.5045871559633027,8,4,63,,ethnic_asian_hispanic
26,0.5855263157894737,1.075,0.1615029761904761,0.4684684684684684,2,4,64,,ethnic_asian_hispanic
36,0.4662162162162162,1.1375,0.1510119047619048,0.4818181818181818,1,4,65,,ethnic_asian_hispanic
27,0.4027777777777778,1.2875,0.2292559523809523,0.5817307692307693,9,4,66,,ethnic_asian_hispanic
28,0.48125,1.15,0.1914434523809523,0.5132743362831859,2,4,67,,ethnic_asian_hispanic
23,0.5316455696202531,1.15,0.1534821428571428,0.4978540772532189,1,4,68,,ethnic_asian_hispanic
29,0.5379310344827586,1.1625,0.1742410714285714,0.5161290322580645,2,4,69,,ethnic_asian_hispanic
24,0.4933333333333333,1.15,0.1880803571428571,0.4604651162790698,3,4,70,,ethnic_asian_hispanic
29,0.5,1.15,0.1768005952380952,0.4886877828054298,2,4,71,,ethnic_asian_hispanic
33,0.464968152866242,1.1125,0.1376339285714286,0.4464285714285714,1,4,72,,ethnic_asian_hispanic
29,0.541095890410959,1.2125,0.1713988095238095,0.5023474178403756,4,4,73,,ethnic_asian_hispanic
30,0.5,1.2,0.1627232142857143,0.4862385321100917,3,4,74,,ethnic_asian_hispanic
21,0.5033112582781457,1.275,0.1965029761904762,0.5339366515837104,7,4,75,,ethnic_asian_hispanic
32,0.5576923076923077,1.025,0.1665922619047619,0.4,0,4,76,,ethnic_asian_hispanic
21,0.5096774193548387,1.225,0.1963230861965039,0.5495495495495496,8,4,77,,ethnic_asian_hispanic
27,0.5128205128205128,1.1,0.170922619047619,0.4639639639639639,3,4,78,,ethnic_asian_hispanic
26,0.4935064935064935,1.1875,0.200610119047619,0.5137614678899083,7,4,79,,ethnic_asian_hispanic
29,0.5694444444444444,1.1625,0.1636160714285714,0.4906542056074766,2,4,80,,ethnic_asian_hispanic
35,0.3986486486486486,1.175,0.1723065476190476,0.5069767441860465,4,4,81,,ethnic_asian_hispanic
28,0.5533333333333333,1.1,0.1736160714285714,0.4700460829493088,0,4,82,,ethnic_asian_hispanic
22,0.4832214765100671,1.275,0.1841517857142857,0.543778801843318,4,4,83,,ethnic_asian_hispanic
