run_id,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
69,ethnic_asian_hispanic,True,5,0.10625000000000001,94,0.4869029275808937,1.178125,0.16047991071428572,0.5174603174603175,25,0.06874999999999999,110,0.4913112164296998,1.1125,0.1588095238095238,0.4897739504843918,13,9,10,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
70,ethnic_asian_hispanic,True,7,0.11875000000000002,84,0.49777117384843983,1.209375,0.16219866071428574,0.5225409836065574,17,0.11875,98,0.5060240963855421,1.15625,0.15582589285714285,0.4927385892116183,7,11,12,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
71,ethnic_asian_hispanic,True,13,0.1875,78,0.4908256880733945,1.28125,0.18528645833333335,0.5546129374337222,26,0.13124999999999998,109,0.5233644859813084,1.109375,0.16353794642857142,0.47914438502673795,5,17,18,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
72,ethnic_asian_hispanic,True,19,0.2,70,0.4877675840978593,1.309375,0.19866815476190475,0.5831578947368421,30,0.1375,86,0.5030211480362538,1.171875,0.17639880952380954,0.514047866805411,13,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
73,ethnic_asian_hispanic,True,9,0.175,97,0.4884437596302003,1.196875,0.16151041666666666,0.5221518987341772,19,0.1625,106,0.49537037037037035,1.140625,0.16025669642857143,0.49946865037194477,8,13,14,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
74,ethnic_asian_hispanic,True,18,0.2125,81,0.4840182648401826,1.25,0.171640625,0.5507853403141362,22,0.16875,105,0.4728682170542636,1.184375,0.16897693452380952,0.509493670886076,11,22,23,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
75,ethnic_asian_hispanic,True,20,0.08125,63,0.47604790419161674,1.30625,0.19578497023809524,0.583419689119171,37,0.1,90,0.4714064914992272,1.18125,0.18811755952380954,0.5121951219512195,13,24,25,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
76,ethnic_asian_hispanic,True,14,0.14375000000000002,89,0.49065420560747663,1.25,0.1700186011904762,0.5323435843054083,27,0.15,104,0.5,1.159375,0.1624404761904762,0.4973544973544973,14,18,19,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
77,ethnic_asian_hispanic,True,14,0.125,93,0.5098634294385432,1.20625,0.15947916666666667,0.5191082802547771,17,0.09999999999999999,98,0.5432098765432098,1.1375,0.15048363095238096,0.4797008547008547,9,18,19,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
78,ethnic_asian_hispanic,True,18,0.18750000000000003,71,0.48872180451127817,1.29375,0.1795610119047619,0.5479166666666667,33,0.125,91,0.5143721633888049,1.171875,0.15438244047619049,0.49478079331941544,10,22,23,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
79,ethnic_asian_hispanic,True,7,0.125,93,0.5267175572519084,1.15625,0.15438244047619049,0.49947643979057593,11,0.1,104,0.5304212168486739,1.1125,0.1510751488095238,0.46977730646871685,7,11,12,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
80,ethnic_asian_hispanic,True,13,0.15000000000000002,82,0.4969418960244648,1.228125,0.17390252976190473,0.5512953367875648,22,0.13125,99,0.49242424242424243,1.15625,0.16061755952380954,0.509865005192108,6,17,18,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
81,ethnic_asian_hispanic,True,11,0.15625,69,0.5098335854765507,1.296875,0.1786049107142857,0.5688935281837161,32,0.1375,90,0.500763358778626,1.165625,0.17143229166666665,0.5152792413066386,12,15,16,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
82,ethnic_asian_hispanic,True,17,0.16874999999999998,77,0.49702380952380953,1.21875,0.16987610091058367,0.5461139896373057,21,0.11250000000000002,91,0.5114503816793893,1.153125,0.1566054635020152,0.5083857442348009,9,21,22,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
83,ethnic_asian_hispanic,True,12,0.19999999999999998,65,0.4883720930232558,1.259375,0.19884300595238097,0.5624332977588047,30,0.16875,85,0.48665620094191525,1.184375,0.18712425595238097,0.5156081808396125,10,16,17,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
84,ethnic_asian_hispanic,True,13,0.16875,81,0.49850299401197606,1.21875,0.1662611607142857,0.5446985446985447,14,0.14375,97,0.5054945054945055,1.171875,0.16712425595238095,0.5180084745762712,7,17,18,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
85,ethnic_asian_hispanic,True,19,0.11875000000000002,84,0.4831288343558282,1.246875,0.1806733630952381,0.5437302423603794,26,0.10624999999999998,101,0.5138461538461538,1.128125,0.16103050595238094,0.48891235480464623,7,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
86,ethnic_asian_hispanic,True,23,0.09999999999999998,79,0.49846625766871167,1.228125,0.1694642857142857,0.5374868004223865,32,0.07500000000000001,108,0.5046875,1.121875,0.16090401785714287,0.47680690399137,13,27,28,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
